,filename,src_id,src_ch,src_pos_x,src_pos_y,src_pos_z,src_signal,room_code,room_rfl_floor,room_rfl_ceiling,room_rfl_west,room_rfl_south,room_rfl_east,room_rfl_north,room_fornitures,room_temperature,rec_silence_dB,rec_artifacts,mic_type,array_bar_x,array_bar_y,array_bar_z,mic_id,mic_ch,mic_pos_x,mic_pos_y,mic_pos_z
117,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91
118,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46
119,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46
120,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46
121,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46
122,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46
123,2020-01-22__22-48-55,3.0,47.0,4.644,0.812,1.408,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,31.0,,,,
124,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039
125,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039
126,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039
127,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039
128,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039
129,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98
130,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98
131,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98
132,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98
133,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98
134,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163
135,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163
136,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163
137,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163
138,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163
139,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31
140,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31
141,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31
142,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31
143,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31
144,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91
145,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91
146,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91
147,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91
148,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91
149,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46
150,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46
151,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46
152,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46
153,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46
154,2020-01-22__22-48-55,4.0,48.0,4.692,4.735,1.429,babble,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,31.0,,,,
155,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039
156,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039
157,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039
158,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039
159,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039
160,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98
161,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98
162,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98
163,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98
164,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98
165,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163
166,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163
167,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163
168,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163
169,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163
170,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31
171,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31
172,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31
173,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31
174,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31
175,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91
176,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91
177,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91
178,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91
179,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91
180,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46
181,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46
182,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46
183,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46
184,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46
185,2020-01-22__22-50-36,1.0,33.0,1.991,4.498,1.424,chirp,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,31.0,,,,
186,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039
187,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039
188,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039
189,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039
190,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039
191,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98
192,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98
193,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98
194,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98
195,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98
196,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163
197,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163
198,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163
199,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163
200,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163
201,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31
202,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31
203,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31
204,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31
205,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31
206,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91
207,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91
208,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91
209,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91
210,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91
211,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46
212,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46
213,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46
214,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46
215,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46
216,2020-01-22__23-00-49,1.0,33.0,1.991,4.498,1.424,noise,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,31.0,,,,
217,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039
218,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039
219,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039
220,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039
221,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039
222,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98
223,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98
224,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98
225,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98
226,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98
227,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163
228,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163
229,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163
230,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163
231,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163
232,2020-01-22__22-59-36,1.0,33.0,1.991,4.498,1.424,speech,010000,0.0,1.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31
